Seller_Name,Retailer_Code,Retailer_Name,Latitude,Longitude,Visit Frequency,Service Time
Seller_11,431TCOPR02979,1359 - S.Venkatesh Jyothi Bar,13.0400,77.5278,1,20
Seller_11,431TCOPR02976,1354 - Suresh.V.Hegde Mg.Partner Manito Ar,13.0406,77.5255,2,20
Seller_11,431TCOPR04192,1783 - Sri Shivaraju S/O Adavirangaiah,13.0406,77.7283,8,20
Seller_11,431TCRBB00424,2543 - Jayalaxmiraj Naidu Wines,13.0408,77.5449,1,20
Seller_11,431TCOPR04252,11473 - B.J. Kumar,13.0408,77.6243,2,20
Seller_11,431TCOPR02905,40581 - D.Anushya,13.0408,77.6243,1,20
Seller_11,431TCOPR02974,1347 - R.Navaneeth Nature Bar,13.0411,77.5256,2,20
Seller_11,431TCOPR02944,41141 - C.R.Chandraraj,13.0411,77.6241,1,20
Seller_11,431TCRBB03530,40001 - J.Ravikumar,13.0413,77.5253,8,20
Seller_11,431TCOPR02948,2325 - V.R.Prakash Venkateshwara Bar,13.0413,77.5254,2,20
Seller_11,431TCOPR02952,2446 - M.G.Shivanna Venakteshwara Bar,13.0413,77.5254,2,20
Seller_11,431TCOPR03054,2850 - M.Narayanappa,13.0413,77.5254,2,20
Seller_11,431TCOPR03055,2872 - M.C.Venkatesh Ranga Bar,13.0413,77.5254,1,20
Seller_11,431TCOPR03056,2874 - M.C.Venkatesh Tripthi Bar,13.0413,77.5254,2,20
Seller_11,431TCOPR03057,3004 - M.C.Venkatesh,13.0413,77.5254,1,20
Seller_11,431TCOPR03058,3024 - C.M.Ramachandra Roopasri Bar,13.0413,77.5254,2,20
Seller_11,431TCOPR03059,3042 - R.Kalavathi Meghadootha Bar,13.0413,77.5254,1,20
Seller_11,431TCOPR03064,3052 - Savithramma Sangam Bar,13.0413,77.5254,1,20
Seller_11,431TCOPR02955,40733 - Dasegowda,13.0413,77.5254,1,20
Seller_11,431TCOPR02957,40843 - Srinivasa Enterprises,13.0413,77.5254,2,20
Seller_11,431TCOPR02994,2290 - R.Ramakrishna K.S.R Bar,13.0413,77.5257,1,20
Seller_11,431TCOPR02995,2300 - M.Prema Mg.Partner Spoorthi E/P,13.0413,77.5257,1,20
Seller_11,431TCRCC03561,1391 - S.Venkatesh Ranganatha Wines,13.0414,77.5256,1,20
Seller_11,431TCOPR03010,1247 - M.Arunkumar Manju Bar,13.0414,77.5256,1,20
Seller_11,431TCOPR03004,1369 - Mahesh.G.Patil Secretary R.T.Youth Association,13.0414,77.5256,4,20
Seller_11,431TCOPR03020,1464 - Y.G.Lakkanna Devi Bar,13.0414,77.5256,1,20
Seller_11,431TCOPR03021,1470 - M.Arunkumar Maruti Bar,13.0414,77.5256,2,20
Seller_11,431TCOPR02992,2240 - H.Byanna Vijaya Bar,13.0414,77.5256,1,20
Seller_11,431TCOPR02961,2289 - G.Muniraju Sandeep Bar,13.0414,77.5256,1,20
Seller_11,431TCOPR02996,2301 - K.A.Prasanna Shivashakti Bar,13.0414,77.5256,2,20
Seller_11,431TCOPR02970,2308 - H.Byanna Bhagyalaxmi Bar,13.0414,77.5256,1,20
Seller_11,431TCOPR03009,41532 - Varadaraj,13.0414,77.5256,2,20
Seller_11,431TCRBB03537,41483 - SPC Enterprises,13.0414,77.5257,8,20
Seller_11,431TCOPR03003,1361 - M.C.Srinivasaiah Srigandha Bar,13.0414,77.5257,1,20
Seller_11,431TCOPR02991,2239 - Arjun Bar & Restaurant,13.0414,77.5257,1,20
Seller_11,431TCOPR02962,2292 - M.K.Shivashankar,13.0414,77.5257,1,20
Seller_11,431TCOPR02963,2293 - G.Muniraju Samoor Bar,13.0414,77.5257,1,20
Seller_11,431TCOPR02971,2324 - K.G.Narasimahaiah Shekar Bar,13.0414,77.5257,1,20
Seller_11,431TCOPR03000,40923 - K.Chikka Siddegowda,13.0414,77.5257,1,20
Seller_11,431TCOPR03008,41294 - Arun G.Salgar,13.0414,77.5257,1,20
Seller_11,431TCOPR02964,2294 - M.K.Srinivasareddy Venkateshwara Bar,13.0414,77.5258,1,20
Seller_11,431TCOPR02965,2295 - R.Raju Chandru Bar,13.0414,77.5258,1,20
Seller_11,431TCOPR02972,2373 - Gowramma,13.0414,77.5258,2,20
Seller_11,431TCOPR02973,2404 - Shree Anna Poorneshwari Enterprises,13.0414,77.5258,2,20
Seller_11,431TCOPR02960,12267 - M/S.K.P.P EnterprisesPartners,13.0414,77.5258,1,20
Seller_11,431TCOPR02951,2443 - Yasodha Navaratna Bar,13.0414,77.5259,1,20
Seller_11,431TCOPR02987,2445 - A.N.Ramaiah Vani Bar,13.0414,77.5259,2,20
Seller_11,431TCOPR02988,2465 - K. Venkatesh Gururaja Bar,13.0414,77.5259,1,20
Seller_11,431TCOPR02982,12754 - Sri.G.Dayanand,13.0414,77.5259,2,20
Seller_11,431TCOPR02958,41081 - Muniyappa,13.0414,77.5259,1,20
Seller_11,431TCOPR02959,41465 - Sri Ramana Maharshi Hospitality Services Pvt Ltd,13.0414,77.5259,4,20
Seller_11,431TCOPR03032,1276 - B.Manjunath Naidu Bar,13.0414,77.5286,2,20
Seller_11,431TCOPR03033,1301 - M.L.Jayaprakash Manju Bar,13.0414,77.5286,1,20
Seller_11,431TCOPR03034,1325 - B.Suvarna Sampige Bar,13.0414,77.5286,2,20
Seller_11,431TCOPR03041,1336 - N.Ramachandra Garden Bar,13.0414,77.5286,1,20
Seller_11,431TCOPR03042,1337 - B.K.Somashekar Ranganatha Bar,13.0414,77.5286,2,20
Seller_11,431TCOPR03045,1406 - C.Vijaykumar Balaji Bar,13.0414,77.5286,1,20
Seller_11,431TCOPR03052,40853 - K.R.Raju,13.0414,77.5286,8,20
Seller_11,431TCOPR02998,2343 - M.Narayan Ranjan Bar,13.0415,77.5257,2,20
Seller_11,431TCOPR03001,41004 - K.Boregowda,13.0415,77.5257,8,20
Seller_11,431TCOPR03006,40059 - Purushotham P. Shetty,13.0416,77.5263,8,20
Seller_11,431TCOPR03007,40149 - M/S Adi Regency,13.0416,77.5263,1,20
Seller_11,431TCRBC05128,419 - S.N Nagaratna,13.0423,77.5030,1,20
Seller_11,431TCRCC05133,458 - G. Laxmi,13.0423,77.5030,1,20
Seller_11,431TCRCC05168,597 - Siddu Enterprises,13.0423,77.5030,1,20
Seller_11,431TCRCC05140,37010 - H N Jayaram,13.0423,77.5030,1,20
Seller_11,431TCRCC05142,37021 - Managing Director Msil,13.0423,77.5030,1,20
Seller_11,431TCRBB05143,37024 - J Girija,13.0423,77.5030,1,20
Seller_11,431TCRCC05144,37025 - V Chandrashekar,13.0423,77.5030,1,20
Seller_11,431TCRCC05122,445 - Smt.L.Mamata,13.0423,77.5032,1,20
Seller_11,431TCRBB03520,41351 - B.M.Byregowda,13.0426,77.5503,1,20
Seller_11,431TCRAA03477,682 - K.T.Narayanappa,13.0428,77.5506,1,20
Seller_11,431TCRBB03597,40743 - C.M Chikkanna,13.0436,77.5620,1,20
Seller_11,431TCOPR02901,1274 - M.Arunkumar Panjabi Bar,13.0438,77.6262,1,20
Seller_11,431TCRPR62145,844 - N.Jayaram Guru Bar,13.0443,77.4905,2,20
Seller_11,431TCRPR62147,855 - Dayanidhi Inchara Bar,13.0443,77.4905,4,20
Seller_11,431TCRPR62157,1106 - Managing Partner Balaji E/P,13.0443,77.4905,2,20
Seller_11,431TCRPR62191,13351 - Sarojini,13.0443,77.4905,2,20
Seller_11,431TCRPR62193,13503 - K.B. Marigowda,13.0443,77.4905,1,20
Seller_11,431TCRPR62196,13881 - T Sumitra,13.0443,77.4905,8,20
Seller_11,431TCRPR62206,40343 - H GIRISH,13.0443,77.4905,2,20
Seller_11,431TCRPR62212,40848 - Usha Krishna,13.0443,77.4905,1,20
Seller_11,431TCRAB00537,11342 - S V Narayana,13.0446,77.6266,8,20
Seller_11,431TCOPR03037,1328 - Venkatalaxmamma Santosh Bar,13.0450,77.5079,2,20
Seller_11,431TCOPR03039,1331 - B.C.Venkatesh Anjali Bar,13.0450,77.5079,2,20
Seller_11,431TCOPR03040,1335 - Purushotam Shetty,13.0450,77.5079,8,20
Seller_11,431TCOPR03043,1338 - K.M.Vijaykumar Teja Bar,13.0450,77.5079,8,20
Seller_11,431TCOPR03044,1405 - M.Anand Ananda Bar,13.0450,77.5079,1,20
Seller_11,431TCOPR03047,3273 - R.Sarala,13.0450,77.5079,4,20
Seller_11,431TCOPR03048,3365 - B.Krishnamurthy,13.0450,77.5079,1,20
Seller_11,431TCOPR03075,11369 - Lakshmamma,13.0450,77.5079,2,20
Seller_11,431TCOPR03030,12378 - Smt.Y.M.Indira,13.0450,77.5079,2,20
Seller_11,431TCOPR03053,41215 - M.Ramakrishna Reddy,13.0450,77.5079,4,20
Seller_11,431TCRBB00559,10232 - Sunil Belagavi,13.0452,77.7656,8,20
Seller_11,431TCRBB03583,40652 - S.Vasantha,13.0454,77.5080,1,20
Seller_11,431TCRAA03571,2433 - Sarojamma Revathi Liquor Shop,13.0456,77.5067,1,20
Seller_11,431TCRBB00415,40522 - H.Susheela,13.0460,77.6280,1,20
Seller_11,431TCRBB03528,11217 - Murali.N.H,13.0476,77.5739,2,20
Seller_11,431TCOPR02904,1421 - B.N.Basavaraju Raja Bar,13.0476,77.6286,1,20
Seller_11,431TCOPR03077,41167 - G.R.Shivaramaiah,13.0477,77.5080,1,20
Seller_11,431TCRAA00520,11093 - S.G Ashok Kumar,13.0480,77.6447,8,20
Seller_11,431TCOPR04232,12465 - N.Venkataswami,13.0491,77.6456,1,20
Seller_11,431TCRBB00564,1568 - H.B.Shivashankar,13.0496,77.7614,8,20
Seller_11,431TCOPR03132,2267 - R.Narayanaswamy (Padma Bar),13.0497,77.4953,2,20
Seller_11,431TCOPR03115,3375 - Sri.Krishnaiah,13.0497,77.4953,1,20
Seller_11,431TCOPR03162,2411 - Meenaraveesh Hanuman Bar,13.0497,77.4955,2,20
Seller_11,431TCOPR03149,2417 - R.Ramakrishna,13.0497,77.4955,1,20
Seller_11,431TCOPR03150,3163 - V.Nagaraj,13.0497,77.4955,1,20
Seller_11,431TCOPR03105,10888 - Anjanappa,13.0497,77.4955,1,20
Seller_11,431TCOPR03158,2414 - Managing Partner,13.0498,77.5077,2,20
Seller_11,431TCOPR03085,2235 - V.Gopal (Vijayalaxmi Bar),13.0499,77.5076,2,20
Seller_11,431TCOPR03076,12504 - H.B.Maheshkumar,13.0499,77.5076,1,20
Seller_11,431TCOPR02906,1292 - G.Ashokkumar,13.0500,77.6303,1,20
Seller_11,431TCRAA03570,2431 - Sakamma,13.0502,77.4949,1,20
Seller_11,431TCRAA03573,10897 - Managing Director Msil,13.0503,77.4948,1,20
Seller_11,431TCRAA03574,12305 - H.N.Ramesh,13.0503,77.4948,1,20
Seller_12,431TCRCC03619,2231 - R.Laxmipathi Maruthi Wines,13.0503,77.4949,1,20
Seller_13,431TCRBB03535,41100 - Chandraraj C.R.,13.0505,77.5751,8,20
Seller_12,431TCRAA00519,10649 - Classic Wine Mall Pvt Ltd,13.0510,77.6309,8,20
Seller_12,431TCRBB03590,2283 - R.Deepak Babu,13.0511,77.4958,1,20
Seller_12,431TCRBB03591,2285 - B.Rangaswamaiah Ranganatha Wines,13.0511,77.4958,1,20
Seller_12,431TCRBB03592,2371 - N.Ramegowda (Suparna Wines),13.0511,77.4958,1,20
Seller_12,431TCRBB03594,3483 - A.Venkatesh,13.0511,77.4958,1,20
Seller_12,431TCRCC03612,11008 - S.Narayana,13.0511,77.4958,2,20
Seller_12,431TCRBB03595,12269 - M.Kempanna Gowda S/O.Thimmegowda,13.0511,77.4958,1,20
Seller_12,431TCRCC03614,12353 - M.N.Thimmegowda,13.0511,77.4958,1,20
Seller_12,431TCRCC03615,12476 - Chennegowda,13.0511,77.4958,1,20
Seller_12,431TCRCC03616,40013 - Govindaraju,13.0511,77.4958,2,20
Seller_12,431TCRBB03596,40036 - B.Raghunandan,13.0511,77.4958,8,20
Seller_12,431TCRBB03604,40391 - C.K.Ramachandraiah,13.0511,77.4958,1,20
Seller_12,431TCRCC03618,41582 - D.Devaraj,13.0511,77.4958,1,20
Seller_12,431TCOPR03112,2248 - V.Srinivasaiah Kumar Bar,13.0513,77.4960,1,20
Seller_12,431TCOPR03081,2258 - C.Krishnegowda Tejaswini Bar,13.0513,77.4960,2,20
Seller_12,431TCOPR03096,2265 - D.C.Mathigowda (Mahesh Bar),13.0513,77.4960,2,20
Seller_12,431TCOPR03087,2438 - K.N.Narayanaswamy,13.0513,77.4960,1,20
Seller_12,431TCOPR03084,10523 - L Charan Gowda,13.0513,77.4960,2,20
Seller_12,431TCOPR03094,12304 - Smt.Parvathamma,13.0513,77.4960,1,20
Seller_12,431TCOPR03111,12575 - Smt. Kempamma,13.0513,77.4960,1,20
Seller_12,431TCOPR03093,40133 - D.N.Nagaraja Murthy,13.0513,77.4960,1,20
Seller_12,431TCOPR03089,41599 - C.M.H.Enterprises,13.0513,77.4960,2,20
Seller_12,431TCRCC03609,2331 - Thimmaiah Padmanabha Wines,13.0515,77.4960,1,20
Seller_12,431TCRAA03575,40128 - C.Dsouza,13.0515,77.4960,1,20
Seller_12,431TCRAA03577,41160 - Smt.A.Premakumari,13.0515,77.4960,1,20
Seller_12,431TCRCC03617,41206 - R.Lakshmish,13.0515,77.4960,1,20
Seller_12,431TCRBB03605,40654 - Managing PartnerSangam Enterprises,13.0515,77.4961,1,20
Seller_12,431TCRCC03625,11607 - Kass Ventures,13.0516,77.4958,1,20
Seller_12,431TCRAA03572,9993 - G.A.Raveesh,13.0516,77.4959,1,20
Seller_12,431TCOPR03046,1472 - Akkayamma Devi Bar,13.0516,77.5092,1,20
Seller_12,431TCOPR03062,3050 - M.Srinivas,13.0516,77.5092,1,20
Seller_12,431TCOPR03063,3051 - M.C.Srinivasaiah Giri Bar,13.0516,77.5092,1,20
Seller_12,431TCOPR03066,3119 - Prasannakumar,13.0516,77.5092,2,20
Seller_12,431TCOPR03068,3145 - Savithramma Sudha Bar,13.0516,77.5092,2,20
Seller_12,431TCOPR03069,40225 - M/s Bhaskar Bar & restaurant,13.0516,77.5092,1,20
Seller_12,431TCRCC03624,10233 - Anup D,13.0517,77.4959,8,20
Seller_12,431TCOPR03024,1479 - V.Mohankumar M/S. Golden Hut Bar,13.0517,77.5091,1,20
Seller_12,431TCOPR03061,3047 - K.V.Venkataramaiah Kaveeyas Bar,13.0517,77.5091,2,20
Seller_12,431TCOPR03065,3108 - Managing Partner,13.0517,77.5091,2,20
Seller_12,431TCOPR03050,3560 - S.L.Chandrashekar,13.0517,77.5091,2,20
Seller_12,431TCOPR03031,12379 - Mr.Vijayakumar,13.0517,77.5091,4,20
Seller_12,431TCOPR04189,1779 - B.Jayaramegowda Manjushri Bar,13.0517,77.7193,1,20
Seller_12,431TCOPR03073,9801 - Sahakaranagara Club,13.0518,77.5088,1,20
Seller_12,431TCOPR04220,1525 - M.V.Jayalaxmi Abhilasha Bar,13.0522,77.6823,2,20
Seller_12,431TCOPR03161,3315 - Sri M Sathish,13.0524,77.5080,1,20
Seller_12,431TCRBB03599,10853 - N.Tanuja,13.0525,77.4957,1,20
Seller_12,431TCRBB03601,11128 - S N Nagesh,13.0526,77.4956,1,20
Seller_12,431TCRCC03628,40711 - C. Muniraju,13.0526,77.4956,1,20
Seller_12,431TCRCC03620,2391 - Sunitha Narayanaswamy Kiran Wines,13.0526,77.4957,1,20
Seller_12,431TCRCC03627,40583 - Apple Traders,13.0526,77.4957,8,20
Seller_12,431TCOPR02930,1309 - D.B.Suresh Abhimani Bar,13.0528,77.6119,2,20
Seller_12,431TCOPR03124,2282 - H.C.Ramanna (Pushpa Bar),13.0529,77.5026,1,20
Seller_12,431TCRCC03623,9980 - C.Manjegowda,13.0546,77.4960,8,20
Seller_12,431TCOPR03185,1267 - V.Devika,13.0550,77.5341,2,20
Seller_12,431TCOPR03189,1496 - D.B.Chandraih,13.0551,77.5346,1,20
Seller_12,431TCOBB04134,40720 - KM Subramanya,13.0552,77.6321,2,20
Seller_12,431TCRAA00514,40983 - A.G.Sreedhar,13.0553,77.5994,8,20
Seller_12,431TCOPR02899,12146 - K.M.Narayana Swamy,13.0554,77.6065,2,20
Seller_12,431TCOPR02946,12585 - Smt.K.Bhagyalakshmi,13.0561,77.5974,1,20
Seller_12,431TCOPR02939,41363 - Chandrakala V.,13.0562,77.6307,2,20
Seller_12,431TCRAA03576,40792 - S.Nagarathna,13.0563,77.4965,1,20
Seller_12,431TCOPR03157,2357 - M.Kumargowda Kumar Bar,13.0563,77.5075,2,20
Seller_12,431TCRAA00463,652 - A.T.Francis,13.0563,77.6477,8,20
Seller_12,431TCOPR03151,2315 - P.Venkatesh M.P.Bar,13.0568,77.5078,1,20
Seller_12,431TCRCC05151,1520 - Manjula Shilpa Wines,13.0569,77.5470,1,20
Seller_12,431TCOPR04218,1260 - M.V.Jayalaxmi,13.0569,77.7147,1,20
Seller_12,431TCOPR04227,12975 - S.N Subbareddy,13.0572,77.6485,4,20
Seller_12,431TCOPR03184,1252 - V.Devika,13.0574,77.5325,1,20
Seller_12,431TCOPR03199,1507 - S.K.Anandababu Sowndarya Bar,13.0574,77.5466,1,20
Seller_12,431TCRAA03569,2392 - B.R.Prasad R.V.Wines,13.0575,77.4602,1,20
Seller_12,431TCRBB03602,12179 - S T Udaya Kumar,13.0575,77.4602,1,20
Seller_12,431TCRBB03603,12835 - V Jayakumar,13.0575,77.4602,1,20
Seller_12,431TCRBB03598,41236 - G.Rohith,13.0575,77.4602,2,20
Seller_12,431TCOPR03191,1517 - Shashikalamurthy Shashi Bar,13.0578,77.5323,1,20
Seller_12,431TCOPR04156,1528 - Nagaraju,13.0578,77.6488,2,20
Seller_12,431TCOPR04197,41262 - B.M.Shivakumar,13.0578,77.6488,2,20
Seller_12,431TCOPR03102,2245 - Smt. H Varalakshmi,13.0581,77.4605,2,20
Seller_12,431TCOPR03104,2247 - Lokesh Veerabhadreshwara Bar,13.0581,77.4605,2,20
Seller_12,431TCOPR03098,2250 - Smt B.G.Byramma,13.0581,77.4605,1,20
Seller_12,431TCOPR03121,2370 - B.G.Byramma Srinivasa Bar,13.0581,77.4605,1,20
Seller_12,431TCOPR03090,10459 - Yashoda,13.0581,77.4605,1,20
Seller_12,431TCOPR03156,41514 - V.K.Chandrakala,13.0581,77.4605,2,20
Seller_12,431TCRBB03531,40048 - M.L Jayaprakash,13.0581,77.5874,8,20
Seller_12,431TCRBB00530,10102 - T.M.Bheemaiah,13.0582,77.6230,1,20
Seller_12,431TCRBB03606,40926 - R.Shylaja,13.0584,77.4661,1,20
Seller_12,431TCRBB03584,40750 - R.Lakshmanamurthy,13.0587,77.4660,1,20
Seller_12,431TCRKA60929,41202 - K.A.Satyan,13.0588,77.5863,4,20
Seller_12,431TCRCC05161,40209 - S.K Kambaiah,13.0589,77.5592,2,20
Seller_12,431TCRBB05165,41361 - B.Diwakar,13.0590,77.5593,2,20
Seller_12,431TCRCC05150,1494 - Manjula Manjusri Wines,13.0591,77.5516,1,20
Seller_12,431TCOPR03197,1502 - B.Hanumantharaju M.C. Bar,13.0592,77.5595,2,20
Seller_12,431TCOPR04244,11450 - B.T.Umesh,13.0597,77.5939,1,20
Seller_12,431TCRBB00414,40800 - K.Rajappa,13.0608,77.6093,1,20
Seller_12,431TCRAB05125,496 - Managing Partner Chandrika Wines,13.0616,77.4629,1,20
Seller_12,431TCRCC05148,1266 - S.H.Ravindra Shoba Wines,13.0618,77.4629,1,20
Seller_12,431TCOBB04096,10339 - Gururaj B.J.,13.0621,77.5940,1,20
Seller_12,431TCRBB03529,12000 - G.Shivakumar - S.L.N.S.Wine Paradise,13.0627,77.5927,4,20
Seller_12,431TCRAA00513,40841 - K.Subhash,13.0629,77.6092,8,20
Seller_12,431TCRBB05162,41197 - V.Jayakumar,13.0630,77.5731,8,20
Seller_12,431TCOPR03195,1429 - J.P.Shivanna Vijaya Bar,13.0635,77.5591,2,20
Seller_12,431TCRCC03622,3266 - B.Chandrappa,13.0652,77.4551,1,20
Seller_12,431TCRAA00512,11017 - G. Krishnappa,13.0669,77.5960,1,20
Seller_12,431TCRBB05158,12941 - Vatsla A Shetty,13.0670,77.5602,8,20
Seller_12,431TCOPR04243,1439 - M.Manjulamma Vinayaka Bar,13.0671,77.6010,2,20
Seller_12,431TCOPR02937,1293 - M.Narayanaswamy,13.0672,77.5971,1,20
Seller_12,431TCOPR02911,3367 - P.V.Manjunath,13.0672,77.5971,2,20
Seller_12,431TCRAA00508,40072 - R.Suresh,13.0683,77.6292,2,20
Seller_12,431TCRCC00446,40092 - Rukmini Naik,13.0684,77.6293,1,20
Seller_12,431TCOPR03187,1465 - Nagaraju Laxmi Bar,13.0687,77.5301,2,20
Seller_12,431TCRCC00449,12238 - M Krishnamurthy,13.0688,77.6035,1,20
Seller_12,431TCOPR03201,1510 - R.N.Vasu Sindhu Bar,13.0689,77.5580,8,20
Seller_12,431TCRBB00524,40871 - Managing Director: Msil,13.0690,77.6029,1,20
Seller_12,431TCOPR03196,1500 - Anjanappa J.M. Bar,13.0691,77.5620,2,20
Seller_12,431TCOPR04226,12829 - N. Venkataswamy S/O Niligowda,13.0701,77.6519,1,20
Seller_12,431TCOPR03198,1506 - C.Dayananda Nethravathi Bar,13.0713,77.5680,1,20
Seller_12,431TCOPR02938,41217 - V.M.Murthy,13.0713,77.6198,2,20
Seller_12,431TCOPR03200,1508 - B.Asha Shiva Bar,13.0721,77.5562,8,20
Seller_12,431TCRCC05131,428 - B.L.Nagaraju Gupta,13.0722,77.5186,1,20
Seller_13,431TCRBC05132,434 - Devaraju,13.0722,77.5186,1,20
Seller_13,431TCRCC05134,466 - K.Asharani,13.0722,77.5186,1,20
Seller_13,431TCRBC05135,10126 - H.Krishnappa,13.0722,77.5186,1,20
Seller_13,431TCOPR04212,1545 - Managing Partner M/S. Sandesh E/P,13.0742,77.6529,2,20
Seller_13,431TCOPR04190,1800 - N.Rajanna Kavitha Bar,13.0743,77.6528,1,20
Seller_13,431TCOPR04196,40394 - M Manjula,13.0743,77.6528,2,20
Seller_13,431TCRCC05152,10296 - R.Govindaraj,13.0808,77.5484,1,20
Seller_13,431TCRCB05154,12594 - Sri.C.M.Chikkanna,13.0808,77.5484,1,20
Seller_13,431TCRCC05155,40095 - L.Nagamani,13.0808,77.5484,1,20
Seller_13,431TCRCC05156,40737 - Sampath Ramachandriah,13.0808,77.5484,1,20
Seller_13,431TCRBB05127,415 - Smt. R.M.Poornima,13.0811,77.5596,2,20
Seller_13,431TCRAB00536,11311 - A. Rita,13.0812,77.6346,8,20
Seller_13,431TCOPR03186,1428 - Manjanna,13.0821,77.5484,1,20
Seller_13,431TCOPR04238,41174 - D.Nanjegowda,13.0877,77.5937,8,20
Seller_13,431TCOPR03193,10110 - Manjanna,13.0911,77.5366,1,20
Seller_13,431TCOPR03188,1495 - D.M.Raju Nandini Bar,13.0914,77.5350,8,20
Seller_13,431TCRAB00541,11686 - Dasappa And Sons,13.0919,77.6548,2,20
Seller_13,431TCOPR04245,12387 - Sri.N.C.Udayshankar,13.0924,77.5820,1,20
Seller_13,431TCOPR03214,1285 - M.Narayana Balaji Bar,13.0929,77.5261,1,20
Seller_13,431TCRAA05164,41263 - H.Krishnappa,13.0932,77.5602,2,20
Seller_13,431TCOPR02935,1446 - J.M.Narasimhamurthy Surabhi Bar,13.0985,77.5970,1,20
Seller_13,431TCOPR02902,1453 - N.Kalavathi Ramaiah Pragathi Bar,13.0986,77.5970,1,20
Seller_13,431TCRBC62005,14093 - D.P.Ashok,13.0990,77.5759,8,20
Seller_13,431TCOPR02913,40096 - B.Balaji,13.0992,77.5766,2,20
Seller_13,431TCRBB00531,12692 - Smt.Saroja Late Sundar,13.1000,77.6278,1,20
Seller_13,431TCRAA00521,11083 - T A Prabhakar,13.1025,77.5997,8,20
Seller_13,431TCRAB00522,40215 - B.Nagarathnamma,13.1046,77.6111,2,20
Seller_13,431TCOPR04224,3371 - S.V.Chandrappa,13.1059,77.6609,2,20
Seller_13,431TCOPR03210,41085 - Manjunatha Enterprises,13.1060,77.5821,2,20
Seller_13,431TCRBB05159,12993 - DirectorM/S. Classic Wine Mall (P) Ltd,13.1060,77.5822,8,20
Seller_13,431TCOPR03207,1518 - R.Satyprabhu Prabhu Bar,13.1089,77.5802,1,20
Seller_13,431TCRKA61299,40118 - The DirectorM/S. Inovoa Hotel & Resorts Ltd,13.1106,77.3781,1,20
Seller_13,431TCOPR03192,40111 - B.Ramalinga,13.1106,77.5278,2,20
Seller_13,431TCOPR03190,1501 - S.Yogish Bhargavi Bar,13.1116,77.5254,1,20
Seller_13,431TCOPR03206,1514 - Chandra Reddy C.N.R Bar,13.1143,77.5791,2,20
Seller_13,431TCRAA05163,41258 - Ranjitha.H,13.1156,77.5785,8,20
Seller_13,431TCOPR02917,40957 - H.Gopinath,13.1211,77.6182,2,20
Seller_13,431TCRBB04100,10764 - Anand K.R.,13.1214,77.6183,8,20
Seller_13,431TCRAA00518,40365 - Veena Anand,13.1214,77.6183,8,20
Seller_13,431TCRAA00516,41589 - M.Ramachandra,13.1224,77.6300,8,20
Seller_13,431TCRCC00480,1435 - R.Srinivasa,13.1337,77.6714,1,20
Seller_13,431TCOPR03219,1516 - H.V.Rajamma Srinivasa Bar,13.1374,77.4798,2,20
Seller_13,431TCRBB03586,40799 - L Shanthamma,13.1377,77.4789,1,20
Seller_13,431TCOPR04240,40730 - V.Bharath Bhushan,13.1436,77.6250,8,20
Seller_13,431TCRAA00510,40704 - Veena Anand,13.1524,77.6171,1,20
Seller_13,431TCOPR02916,1540 - M.Basavaraja,13.1599,77.6298,1,20
Seller_13,431TCOPR02914,1450 - C.M.Nagaraj,13.1750,77.6316,2,20
Seller_13,431TCOPR04604,"363 - Parimala Bar & Restaurant,",13.2563,77.7262,1,20
Seller_13,431TCOPR04597,"315 - Mookambika Bar And Restaurant,",13.2564,77.7263,2,20
Seller_13,431TCOPR04598,"316 - Vishnu Bar & Restaurant,",13.2564,77.7263,1,20
Seller_13,431TCOPR04609,"401 - Vaibhav Bar And Restaurant,",13.2564,77.7263,1,20
Seller_13,431TCRBB04601,"334 - Krupa Wine Center,",13.2564,77.7265,2,20
Seller_13,431TCRBB04602,"340 - M.S. Wines,",13.2564,77.7265,1,20
Seller_13,431TCRBB04606,"368 - Chethana Wine Center ,",13.2564,77.7265,1,20
Seller_13,431TCOPR04595,"312 - Vidya Bar & Restaurant,",13.2564,77.7265,8,20
Seller_13,431TCOPR04607,"399 - Sri Ramakrishna Boarding And Lodging ,",13.2564,77.7265,2,20
Seller_13,431TCRBB04603,"349 - Giri Liquors,",13.2565,77.7264,1,20
Seller_13,431TCRBB04605,"364 - Sri Venkateshwara Wines,",13.2565,77.7264,1,20
Seller_13,431TCRBB04576,351 - J.R.D. Wines,13.2565,77.7266,2,20
Seller_13,431TCRBB04580,371 - Raghavendra Wines,13.2565,77.7266,2,20
Seller_13,431TCOPR04577,353 - Ranganatha Bar And Restaurant,13.2565,77.7266,1,20
Seller_13,431TCOPR04578,359 - H.Ramu,13.2565,77.7266,1,20
Seller_13,431TCOPR04579,360 - R.Nagaraja,13.2565,77.7266,1,20
Seller_13,431TCRBB04596,"314 - Sri Vinayaka Wines,",13.2566,77.7267,1,20
Seller_13,431TCOPR04574,344 - G.P.R.\Manjunatha Bar And Restaurant,13.2566,77.7267,1,20
Seller_13,431TCOPR04612,473 - Smt.S.R.Haemavathi,13.2650,77.5527,2,20
Seller_13,431TCOPR04627,"333 - Kavya Bar And Restaurant,",13.2650,77.5529,2,20
Seller_13,431TCRBB04626,"330 - Nagapuja Wines,",13.2756,77.5518,1,20
Seller_13,431TCOPR04641,"387 - Harsha Bar And Restaurant,",13.2799,77.5517,1,20
